Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,1946.6,1345.9,678.5,378.2,6,0,8
file2.txt,1244.6,1509.3,543.6,357.7,9,0,0
file3.txt,1957.0,1311.8,795.7,430.1,6,0,2
file4.txt,1641.4,1287.9,681.8,782.8,4,0,0
file5.txt,1924.8,1252.8,1013.7,478.4,7,0,3
file6.txt,1708.4,1514.8,763.1,467.0,6,0,2
file7.txt,1873.7,1526.3,673.7,463.2,2,0,1
file8.txt,1920.2,1402.4,798.3,420.7,5,0,1
file9.txt,1994.8,1360.1,673.6,375.6,2,0,3
file10.txt,1741.2,1402.7,870.6,435.3,2,0,1
file11.txt,1743.2,1366.3,683.2,435.8,3,0,3
file12.txt,2157.1,1010.0,860.3,573.6,5,0,2
file13.txt,1876.5,1525.4,581.1,423.7,3,0,1
file14.txt,1422.0,1628.4,699.5,367.0,6,0,2
file15.txt,1660.0,1282.3,715.7,526.8,9,0,4
file16.txt,2123.5,1252.1,778.3,456.9,5,0,1
file17.txt,1439.9,1334.2,713.3,700.1,7,0,8
file18.txt,2083.8,1350.4,558.8,419.1,4,0,0
file19.txt,2208.4,1291.1,588.9,566.3,5,0,1
file20.txt,1689.5,1221.5,879.0,353.9,4,0,3
file21.txt,1853.7,1231.7,768.3,622.0,7,0,1
file22.txt,1735.9,1422.0,803.3,369.3,10,0,1
file23.txt,2115.1,1138.9,688.4,425.5,5,0,1
file24.txt,1541.5,1023.3,919.7,349.7,6,0,1
file25.txt,2175.0,1375.0,637.5,487.5,7,0,1
file26.txt,1711.6,1456.0,866.5,369.3,7,0,2
file27.txt,1589.0,1465.8,753.4,534.2,4,0,1
file28.txt,1617.6,1274.5,833.3,649.5,6,0,2
file29.txt,1572.2,1347.6,748.7,631.0,11,0,1
file30.txt,2041.3,1410.6,791.3,539.0,6,0,2
file31.txt,2193.5,1327.3,854.9,326.2,3,0,2
file32.txt,2301.8,1266.5,462.6,506.6,5,0,1
file33.txt,2072.5,1379.0,764.4,591.0,11,0,5
file34.txt,1646.5,1416.5,811.1,387.4,1,0,2
file35.txt,1695.9,1333.3,736.8,397.7,8,0,0
file36.txt,1774.0,1263.7,814.1,461.7,8,0,2
file37.txt,1909.1,1215.9,704.5,590.9,10,0,1
file38.txt,1350.0,1730.0,960.0,530.0,6,0,2
file39.txt,2082.5,1314.8,825.3,518.2,3,0,3
file40.txt,2132.3,1254.3,992.0,250.9,10,0,4
file41.txt,1875.0,1418.3,781.2,324.5,12,0,1
file42.txt,1792.3,1421.5,667.5,358.5,7,0,3
file43.txt,1834.0,1536.6,619.6,396.5,2,0,2
file44.txt,1976.2,1241.9,734.3,540.0,3,0,2
file45.txt,1831.5,1343.1,854.7,402.9,4,1,3
file46.txt,2014.7,1412.8,479.1,454.5,4,0,1
file47.txt,1847.9,1379.3,583.6,336.0,6,0,4
file48.txt,2187.5,1400.5,659.7,428.2,3,0,1
file49.txt,1883.2,1382.6,548.3,369.5,7,0,3
file50.txt,1478.4,1441.7,826.4,495.9,4,0,3
file51.txt,1695.5,1448.0,730.2,482.7,9,0,0
file52.txt,1563.6,1338.6,652.4,404.9,10,0,1
file53.txt,1946.6,1119.6,852.4,419.8,9,0,2
file54.txt,1786.6,1510.8,623.5,731.4,6,0,2
file55.txt,1728.9,1716.4,398.0,236.3,3,0,1
file56.txt,1750.3,1329.7,651.3,379.9,10,0,2
file57.txt,1923.8,1432.9,671.3,551.1,9,0,2
file58.txt,1674.7,1357.1,818.1,519.7,4,0,2
file59.txt,1316.5,1687.8,624.5,700.4,6,0,1
file60.txt,1992.8,1328.5,603.9,555.6,4,0,3
file61.txt,1596.0,1558.6,710.7,648.4,4,0,3
file62.txt,2184.2,1120.6,740.7,351.4,5,0,1
file63.txt,2095.6,1576.8,600.2,356.1,6,0,5
file64.txt,1574.5,1370.2,793.3,252.4,7,0,0
file65.txt,1391.6,1403.9,886.7,665.0,8,0,2
file66.txt,1886.6,1504.6,613.4,463.0,3,0,2
file67.txt,1742.2,1634.8,668.3,477.3,8,0,1
file68.txt,1571.3,1325.1,745.8,434.5,9,0,3
file69.txt,2169.2,1502.5,437.8,427.9,8,0,4
file70.txt,2077.6,1214.0,838.5,575.7,4,1,2
file71.txt,1870.2,1386.8,801.5,343.5,7,0,4
file72.txt,1732.4,1385.9,824.4,489.8,3,0,1
file73.txt,1689.8,1465.2,577.5,352.9,9,0,2
file74.txt,2175.5,1279.7,694.7,347.3,4,0,1
file75.txt,1857.3,1173.0,586.5,430.1,8,1,2
file76.txt,2284.4,1041.4,895.9,526.3,8,0,0
file77.txt,1896.2,1151.2,823.9,598.2,6,1,1
file78.txt,1932.6,1297.0,596.6,376.1,8,0,5
file79.txt,1928.7,968.9,850.1,566.7,12,0,6
file80.txt,1928.8,1136.6,884.0,401.8,5,0,4
file81.txt,1611.8,1259.9,794.6,340.5,10,0,0
file82.txt,1622.9,1539.4,644.4,429.6,10,0,1
file83.txt,1766.2,1246.8,839.8,588.7,4,0,1
file84.txt,1765.8,1394.1,734.2,474.0,9,0,0
file85.txt,1913.6,1219.1,910.5,509.3,10,0,1
file86.txt,1707.1,1328.8,649.9,523.8,5,0,1
file87.txt,2026.3,1062.4,1007.7,547.6,10,2,2
file88.txt,1425.3,1494.8,776.4,591.0,13,1,3
file89.txt,1697.9,1398.3,774.0,636.7,10,0,3
file90.txt,1712.3,1452.1,767.1,602.7,10,0,4
file91.txt,1497.8,1222.5,859.0,539.6,7,0,1
file92.txt,1625.5,1522.6,617.3,637.9,12,0,1
file93.txt,1519.4,1507.7,942.3,553.6,7,0,3
file94.txt,1874.1,1370.6,895.1,433.6,5,0,1
file95.txt,1543.7,1305.3,737.8,556.2,11,0,2
file96.txt,1704.3,1207.7,711.1,496.6,13,1,1
file97.txt,1582.0,1361.5,565.7,469.8,8,0,1
file98.txt,1962.0,1082.0,1141.5,368.6,5,0,0
file99.txt,1659.3,1427.0,663.7,420.4,9,0,1
file100.txt,1854.4,1246.3,757.7,508.5,9,0,2
file101.txt,1592.9,1445.4,796.5,432.6,8,0,0
file102.txt,1997.6,1203.4,866.4,361.0,10,0,2
file103.txt,1746.8,1189.9,683.5,468.4,3,1,0
file104.txt,2448.1,1148.0,760.7,276.6,6,0,2
file105.txt,1570.9,1519.8,421.5,740.7,5,0,1
file106.txt,1857.7,1146.2,909.1,464.4,6,0,1
file107.txt,1582.3,1244.7,822.8,516.9,8,0,3
file108.txt,1926.3,1305.3,694.7,336.8,7,0,3
file109.txt,2066.8,1168.2,975.6,667.5,6,0,3
file110.txt,1764.7,1313.0,703.8,294.1,9,0,3
file111.txt,1512.2,1561.0,536.6,414.6,6,0,1
file112.txt,1798.6,1325.8,781.1,452.2,9,0,1
file113.txt,1283.9,1366.3,683.2,624.3,8,1,2
file114.txt,1785.7,1388.9,846.6,687.8,10,0,0
file115.txt,1681.5,1414.0,611.5,586.0,8,0,0
file116.txt,1601.8,1357.1,778.6,289.2,6,0,4
file117.txt,1634.8,1288.8,692.1,477.3,8,0,1
file118.txt,1723.0,1272.5,855.9,416.7,7,1,0
file119.txt,1877.9,1175.1,633.6,506.9,6,0,1
file120.txt,1944.4,1180.6,775.5,381.9,8,0,3
file121.txt,1641.1,1345.7,700.2,579.9,8,0,2
file122.txt,1819.2,1356.3,699.7,635.1,8,0,2
file123.txt,2047.9,1125.7,802.4,503.0,7,0,1
file124.txt,1833.3,1294.1,568.6,578.4,8,0,1
file125.txt,1733.3,1369.7,593.9,509.1,9,0,2
file126.txt,1608.5,1411.2,986.3,591.8,9,0,1
file127.txt,2143.7,1133.6,931.5,460.2,7,0,1
file128.txt,1968.3,1206.7,781.4,336.3,10,0,2
file129.txt,1705.8,1322.0,810.2,469.1,12,0,3
file130.txt,1894.2,1254.6,713.4,578.1,7,0,2
file131.txt,1877.1,1228.7,785.0,500.6,7,0,2
file132.txt,2084.4,1327.5,856.1,508.7,9,0,2
file133.txt,1706.8,1420.4,572.7,469.6,11,0,2
file134.txt,1523.0,1475.8,684.8,460.4,10,0,0
file135.txt,1774.4,1515.9,587.5,481.8,3,0,1
file136.txt,1781.0,1445.3,496.4,423.4,8,0,1
file137.txt,1622.6,1502.4,637.0,601.0,13,0,4
file138.txt,2060.7,1269.0,748.4,379.6,10,1,1
file139.txt,1603.2,1493.0,591.2,470.9,10,0,1
file140.txt,1984.4,1215.2,825.0,579.7,7,0,4
file141.txt,1891.1,1263.8,655.0,479.7,12,0,2
file142.txt,1751.9,1382.6,549.2,549.2,13,0,3
file143.txt,1706.8,1386.0,400.9,526.9,3,0,2
file144.txt,1383.9,1417.4,725.4,457.6,7,0,1
file145.txt,2046.9,1270.0,653.5,505.5,7,0,2
file146.txt,2079.5,1227.3,772.7,579.5,8,0,1
file147.txt,1732.1,1501.2,508.1,369.5,13,0,2
file148.txt,1736.2,1262.7,789.2,304.4,14,0,2
file149.txt,1954.9,1233.1,766.9,345.9,8,0,5
file150.txt,1730.5,1277.6,859.5,487.8,8,0,2
file151.txt,1946.4,1223.2,866.1,366.1,11,0,4
file152.txt,2141.7,1108.3,683.3,333.3,9,0,5
file153.txt,1658.7,1322.1,805.3,240.4,8,0,0
file154.txt,1843.4,1313.1,681.8,366.2,14,0,1
file155.txt,1526.7,1461.3,817.9,599.8,10,0,0
file156.txt,1910.0,1289.5,729.9,632.6,9,0,1
file157.txt,1824.3,1129.3,1129.3,473.0,11,0,2
file158.txt,1801.2,1216.4,736.8,479.5,10,0,2
file159.txt,1779.3,1295.0,810.8,394.1,11,0,3
file160.txt,1464.0,1385.1,698.2,461.7,8,0,0
file161.txt,1615.3,1430.3,616.5,382.2,10,0,0
file162.txt,1355.9,1457.6,678.0,485.9,9,0,1
file163.txt,1983.4,1262.1,776.7,540.9,11,0,2
file164.txt,1465.5,1330.0,689.7,504.9,8,0,1
file165.txt,1621.3,1514.8,686.4,532.5,8,0,3
file166.txt,1261.7,1302.0,711.4,496.6,12,0,0
file167.txt,1846.7,1317.5,766.7,518.4,6,0,3
file168.txt,1679.3,1451.8,693.4,433.4,6,0,1
file169.txt,1608.1,1267.3,649.6,543.1,14,0,1
file170.txt,1642.3,1372.3,641.2,528.7,6,0,0
file171.txt,1670.3,1551.0,639.9,542.3,4,0,0
file172.txt,2201.2,1374.5,806.8,348.6,5,0,1
file173.txt,1784.0,1322.8,703.9,618.9,4,0,1
file174.txt,1726.7,1342.1,785.6,417.3,2,0,1
file175.txt,2106.8,1331.0,839.9,455.5,10,1,3
file176.txt,1448.1,1493.7,592.9,684.2,2,0,1
file177.txt,2143.6,1183.0,910.0,535.9,2,0,0
file178.txt,1590.6,1485.4,491.2,725.1,2,0,3
file179.txt,1570.2,1436.5,712.7,623.6,6,0,0
file180.txt,1645.4,1529.5,579.4,556.2,3,0,1
file181.txt,1686.2,1622.2,555.0,640.3,4,0,3
file182.txt,1685.4,1535.6,449.4,599.3,3,0,0
file183.txt,1599.1,1587.5,683.7,602.5,2,0,4
file184.txt,1754.0,1378.1,728.9,637.8,5,0,1
file185.txt,1825.1,1230.9,933.8,390.5,10,1,4
