Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,1947.9,1381.7,906.0,543.6,0,1,0
file2.txt,1853.7,1207.3,1243.9,585.4,1,1,0
file3.txt,2381.0,1129.6,897.0,376.5,2,1,3
file4.txt,2108.8,1170.1,952.4,435.4,0,0,2
file5.txt,1434.2,1394.7,986.8,592.1,4,1,2
file6.txt,1961.3,1380.6,812.9,554.8,0,1,0
file7.txt,2286.8,1152.5,1061.7,798.5,1,0,0
file8.txt,2034.5,1310.3,908.0,632.2,2,0,0
file9.txt,1847.0,1187.3,831.1,712.4,0,0,0
file10.txt,2184.2,1144.7,868.4,526.3,0,0,0
file11.txt,2280.7,1052.6,1115.3,639.1,1,1,0
file12.txt,2122.7,1202.5,981.6,490.8,0,0,0
file13.txt,2246.2,1184.6,1061.5,323.1,1,1,1
file14.txt,1933.6,1328.6,818.5,581.3,0,0,0
file15.txt,2361.7,1031.4,971.6,538.1,2,0,1
