Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,2359.4,1214.9,602.4,401.6,2,0,3
file2.txt,2061.8,1105.6,1364.5,727.1,4,0,3
file3.txt,1825.9,1354.3,1027.8,532.0,2,0,2
file4.txt,2171.1,1096.5,646.9,537.3,3,0,3
file5.txt,2107.4,1185.4,871.3,364.7,2,0,0
file6.txt,1954.4,1335.5,1172.6,684.0,2,0,4
file7.txt,1932.9,1475.1,925.7,417.1,2,0,2
file8.txt,1903.4,1142.1,993.5,742.8,2,0,2
file9.txt,2624.1,1122.9,602.8,484.6,4,0,4
file10.txt,1820.6,1196.1,1046.6,527.7,2,0,2
file11.txt,2094.4,1371.7,914.5,427.7,7,0,0
file12.txt,1995.1,1162.8,832.3,465.1,1,0,0
file13.txt,2000.0,1146.3,829.3,463.4,1,0,0
file14.txt,2295.2,1233.6,687.6,374.1,4,0,1
file15.txt,1869.3,1124.2,758.2,549.0,6,1,5
file16.txt,1979.9,1266.8,797.0,511.7,2,0,0
file17.txt,2154.1,1173.4,858.1,586.7,5,0,1
file18.txt,1920.2,1172.1,860.3,486.3,1,0,2
file19.txt,2144.4,1174.6,625.0,463.4,1,0,0
file20.txt,2152.9,1173.3,624.3,462.9,1,0,1
file21.txt,2100.2,1156.1,703.3,414.3,9,0,6
file22.txt,1679.1,1529.4,695.2,342.2,2,0,0
file23.txt,2134.5,1432.7,711.5,487.3,2,0,3
file24.txt,1903.3,1238.7,997.0,312.2,5,0,1
file25.txt,1808.4,1141.0,861.1,516.7,7,1,5
file26.txt,1982.2,1359.2,784.8,339.8,7,0,3
file27.txt,2277.0,1009.4,985.9,657.3,2,0,0
file28.txt,2177.8,1082.5,953.6,270.6,2,0,1
file29.txt,1795.5,1258.2,851.9,602.9,1,0,0
file30.txt,2067.7,1428.6,877.2,375.9,1,0,1
file31.txt,2042.1,1410.9,866.3,371.3,1,0,1
file32.txt,1740.3,1552.9,629.2,589.0,1,0,1
file33.txt,2205.6,1194.0,912.1,398.0,2,0,0
file34.txt,2247.0,1217.8,617.5,514.6,3,0,2
file35.txt,2366.5,1356.4,1024.5,562.8,4,0,5
file36.txt,1875.7,1320.8,821.3,554.9,5,0,2
file37.txt,1880.5,1316.4,818.6,553.1,5,0,3
file38.txt,2030.0,1144.4,817.4,449.6,7,1,5
file39.txt,2171.1,1239.0,614.0,285.1,5,0,1
file40.txt,2244.1,1035.8,678.2,320.6,6,0,2
file41.txt,2325.0,1037.5,850.0,387.5,2,1,5
file42.txt,2392.8,1264.1,880.4,338.6,5,1,4
file43.txt,2041.8,1365.3,861.0,442.8,2,0,2
file44.txt,2019.6,1236.2,673.2,477.4,5,0,3
file45.txt,2009.6,1100.5,1119.6,421.1,2,0,3
file46.txt,2340.0,1243.1,895.8,383.9,4,0,3
file47.txt,2060.2,1265.1,915.7,626.5,4,0,4
file48.txt,2335.0,1279.2,690.4,436.5,3,0,0
file49.txt,1617.6,1391.4,769.2,350.7,8,1,4
file50.txt,1817.3,1360.4,741.1,416.2,5,0,0
file51.txt,2211.4,1243.3,781.5,390.8,4,0,2
file52.txt,2175.1,1228.8,918.1,579.1,4,0,0
file53.txt,2603.6,1380.7,818.5,335.3,3,0,4
file54.txt,1943.0,1217.6,958.5,466.3,10,0,4
file55.txt,2132.2,1172.7,671.6,511.7,1,0,0
file56.txt,1945.9,1165.5,894.9,499.5,9,0,4
file57.txt,2168.8,1524.0,609.6,515.8,1,0,2
