Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,1902.1,1328.7,937.1,447.6,2,0,0
file2.txt,1872.2,1352.2,1010.4,579.5,1,0,0
file3.txt,1650.8,1487.0,709.4,600.3,3,0,1
file4.txt,1372.2,1593.1,788.6,662.5,2,0,1
file5.txt,1722.4,1439.6,835.5,668.4,4,0,0
file6.txt,1948.7,1236.9,956.8,618.4,4,0,0
file7.txt,1800.3,1554.8,769.2,441.9,2,0,2
file8.txt,1733.5,1300.2,770.5,497.6,3,0,0
file9.txt,1961.7,1499.2,653.9,382.8,1,0,0
file10.txt,1892.3,1312.2,773.5,676.8,5,0,0
file11.txt,1507.1,1578.0,868.8,407.8,2,0,0
file12.txt,1947.0,1094.5,933.2,530.0,4,0,0
