Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,2324.1,1277.8,870.4,444.4,5,0,1
file2.txt,2046.1,1271.9,1069.1,304.1,1,1,1
file3.txt,2269.0,1232.0,739.2,400.4,1,2,0
file4.txt,2365.9,1062.0,799.2,441.6,2,1,1
file5.txt,1821.0,1144.6,645.2,624.3,1,2,2
file6.txt,2129.0,1107.5,978.5,698.9,2,0,0
file7.txt,2207.4,1360.6,884.9,589.9,1,0,0
file8.txt,2453.3,1244.4,880.0,364.4,6,1,1
file9.txt,2081.5,1223.2,912.0,364.8,6,2,1
file10.txt,2569.4,1233.3,801.6,616.6,2,0,2
file11.txt,1723.8,1260.1,887.1,504.0,2,0,1
file12.txt,2314.3,1247.6,800.0,276.2,3,1,3
file13.txt,1929.3,1299.0,722.5,438.1,1,0,0
file14.txt,2124.7,1257.9,898.5,401.7,3,0,1
file15.txt,2439.0,1134.7,901.4,530.2,0,0,2
file16.txt,2210.4,1232.7,892.7,510.1,1,4,0
file17.txt,2266.4,1153.1,974.2,347.9,9,1,0
file18.txt,2214.2,1134.1,990.1,522.1,6,0,2
file19.txt,2400.4,1205.5,932.9,461.2,5,1,2
file20.txt,1808.9,1456.4,667.9,343.2,4,2,2
file21.txt,2233.7,1158.2,723.9,299.9,7,1,1
file22.txt,2883.4,1463.6,929.0,385.6,0,0,0
file23.txt,1906.7,1348.9,730.2,669.4,2,0,2
file24.txt,1859.3,1376.9,854.3,582.9,6,0,1
file25.txt,2357.6,1238.8,1108.9,369.6,0,0,0
file26.txt,2543.8,1041.5,1078.3,294.9,1,0,1
file27.txt,2711.1,1102.2,986.7,480.0,0,0,1
file28.txt,2382.8,1123.0,918.0,302.7,3,0,1
file29.txt,2035.0,1125.9,650.5,442.0,11,0,2
file30.txt,2060.7,1166.4,917.6,513.2,6,1,2
file31.txt,2568.8,1238.5,862.4,458.7,4,0,0
file32.txt,2167.6,1223.5,847.8,260.1,2,3,0
file33.txt,2170.3,1108.1,961.5,439.6,5,0,1
file34.txt,2631.6,1224.7,870.4,404.9,3,1,3
file35.txt,1869.4,1225.4,921.3,536.7,2,0,1
file36.txt,1947.1,1181.5,708.9,500.9,4,2,1
file37.txt,2517.1,1204.7,969.6,440.7,1,0,0
file38.txt,2217.8,1128.9,739.3,389.6,9,0,8
file39.txt,2368.1,1130.2,947.3,398.3,1,0,0
file40.txt,2115.6,1166.8,850.6,403.5,7,3,1
file41.txt,1903.8,1412.8,901.8,491.0,1,2,1
file42.txt,1818.2,1174.2,833.3,416.7,3,0,0
file43.txt,2123.4,1297.1,721.8,387.0,9,1,2
file44.txt,2441.7,1122.1,861.8,323.2,13,2,1
file45.txt,2286.9,1133.4,942.8,692.1,3,0,2
file46.txt,1965.6,1288.9,762.6,461.9,0,0,0
file47.txt,2097.8,1217.8,844.4,453.3,3,2,1
file48.txt,2117.5,1201.4,950.7,414.9,4,1,0
file49.txt,2072.8,1162.8,717.9,374.1,4,3,0
file50.txt,2201.2,1325.4,816.6,355.0,2,0,0
file51.txt,2548.4,1193.5,838.7,258.1,4,0,0
file52.txt,2297.1,1114.0,898.1,405.9,6,0,2
file53.txt,2146.7,1179.6,850.2,446.3,6,2,2
file54.txt,2308.4,1204.4,1040.1,474.5,2,0,0
file55.txt,2581.7,1056.6,1024.0,370.4,5,0,4
file56.txt,2266.7,1200.0,857.1,371.4,2,0,1
file57.txt,2096.9,1305.6,821.0,326.4,0,1,1
file58.txt,2262.8,1254.9,928.9,424.9,2,1,2
file59.txt,2341.5,1063.4,1004.9,341.5,1,1,0
file60.txt,2066.0,1276.9,817.8,358.7,1,0,7
file61.txt,2661.3,1320.6,1129.0,544.4,2,0,1
file62.txt,2211.8,1143.4,806.0,496.7,5,1,2
file63.txt,2457.8,1322.7,769.2,572.2,0,0,1
file64.txt,2268.0,1099.7,859.1,435.3,0,1,2
file65.txt,2096.3,1257.8,900.6,372.7,4,0,1
file66.txt,2241.0,1088.8,898.5,507.4,10,1,2
file67.txt,1913.8,1312.6,831.7,611.2,4,0,1
file68.txt,2443.3,1160.6,802.8,453.8,3,0,2
file69.txt,1931.8,1261.4,909.1,534.1,4,1,0
file70.txt,2151.1,1259.2,1164.7,514.2,2,1,0
file71.txt,1734.2,1470.3,725.7,377.0,0,0,0
file72.txt,1974.1,1286.1,777.7,299.1,3,0,0
file73.txt,1960.2,1108.0,965.9,511.4,3,1,2
file74.txt,2483.8,1449.7,720.2,655.6,1,0,0
file75.txt,2356.4,1071.1,866.6,447.9,3,1,4
file76.txt,2118.2,1211.8,788.2,403.9,4,2,2
file77.txt,2265.9,1451.8,800.5,583.4,2,1,1
file78.txt,1685.9,1413.6,994.8,345.5,6,0,1
file79.txt,1794.4,1297.9,696.9,583.6,5,4,1
file80.txt,2093.7,1196.4,917.2,538.4,3,1,3
file81.txt,2328.8,1190.7,1022.1,453.1,1,0,1
file82.txt,1623.5,1364.5,1015.9,338.6,3,0,1
file83.txt,1709.7,1570.6,646.1,268.4,5,0,0
file84.txt,1754.9,1176.5,902.0,470.6,4,2,1
file85.txt,1905.7,1362.7,809.4,379.1,9,2,1
file86.txt,2232.8,1307.3,944.7,362.6,7,0,1
file87.txt,2441.7,1185.4,871.3,344.5,7,0,0
file88.txt,2186.9,1153.1,805.2,526.8,4,4,3
file89.txt,2268.8,1224.3,1172.9,565.1,2,0,0
file90.txt,2118.4,1243.6,969.1,566.0,10,1,3
file91.txt,2523.1,1271.8,841.0,379.5,9,0,1
file92.txt,2020.9,1043.0,834.4,638.9,2,2,2
file93.txt,2522.5,964.0,837.8,423.4,2,0,2
file94.txt,2444.0,1226.5,966.9,492.4,1,0,5
file95.txt,2373.9,1050.5,1075.3,355.7,8,1,0
file96.txt,2055.6,1300.9,754.7,417.1,6,3,1
file97.txt,2644.7,1077.8,1107.8,289.4,8,0,1
file98.txt,2287.3,1153.1,1077.5,387.5,7,0,2
file99.txt,2246.0,1016.0,844.9,459.9,4,3,0
file100.txt,2527.7,1101.4,942.9,523.0,7,1,2
file101.txt,2036.7,1150.7,1160.9,407.3,2,1,0
file102.txt,2391.5,1089.5,983.2,398.6,9,1,1
file103.txt,2180.3,1067.2,809.6,524.4,2,0,0
file104.txt,2204.0,1279.2,777.9,484.0,6,0,2
file105.txt,1731.7,1294.0,922.9,504.3,8,1,1
file106.txt,2460.0,1170.0,1030.0,380.0,7,0,1
file107.txt,2288.7,1206.2,835.1,381.4,5,1,0
file108.txt,2034.1,994.6,1281.4,376.3,4,0,3
file109.txt,2464.6,1261.8,1250.0,353.8,2,1,0
file110.txt,2092.8,1032.2,823.9,520.8,5,1,2
file111.txt,1982.8,1210.7,886.6,400.4,6,0,1
file112.txt,2480.8,1273.3,834.2,351.3,4,0,1
file113.txt,2541.6,1156.0,1029.3,435.5,0,0,2
file114.txt,2676.7,1029.5,837.3,480.4,7,0,4
