Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,1762.9,1257.7,835.1,515.5,0,1,0
file2.txt,1632.9,1081.1,1036.0,540.5,0,1,6
file3.txt,2109.5,965.2,815.9,348.3,4,1,2
file4.txt,1934.3,1074.6,910.2,442.5,2,0,2
file5.txt,1270.6,1223.5,882.4,588.2,5,1,1
file6.txt,1838.4,1229.5,737.7,491.8,1,1,0
file7.txt,1979.1,1021.7,949.3,716.0,4,0,3
file8.txt,1815.4,1156.2,821.5,618.7,1,0,0
file9.txt,1714.3,1095.2,738.1,642.9,0,0,1
file10.txt,2024.5,1079.8,809.8,503.1,0,0,2
file11.txt,2094.6,1002.3,1013.5,585.6,1,1,0
file12.txt,1982.1,1041.4,862.3,447.9,0,0,1
file13.txt,2101.6,1030.2,947.8,315.9,1,1,1
file14.txt,1688.0,1185.9,715.8,555.6,1,0,2
file15.txt,2076.7,912.7,820.1,515.9,1,0,0
