Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,2046.0,1017.5,962.8,240.7,2,0,3
file2.txt,2025.0,1040.2,679.6,859.9,0,0,1
file3.txt,2131.1,1206.1,761.1,515.2,0,0,0
file4.txt,1995.5,1009.0,807.2,661.4,0,0,0
file5.txt,1885.7,1211.4,742.9,457.1,0,0,0
file6.txt,2160.5,1024.7,728.4,543.2,0,0,0
file7.txt,2026.6,963.5,575.9,598.0,9,0,0
file8.txt,2080.1,1007.8,633.1,581.4,3,0,0
file9.txt,2207.0,1059.9,785.5,822.9,0,1,2
file10.txt,1657.7,915.0,1162.5,570.5,15,0,3
file11.txt,1770.3,1307.8,749.6,622.0,1,0,0
file12.txt,2070.9,852.7,697.7,287.9,12,0,3
file13.txt,1915.7,977.0,929.1,728.0,1,0,0
file14.txt,2034.9,965.1,709.3,639.5,5,0,4
file15.txt,1715.5,1064.1,651.5,738.3,0,0,1
file16.txt,2082.9,963.0,974.2,459.1,6,0,5
file17.txt,2028.0,955.7,839.2,524.5,0,1,5
file18.txt,2028.0,955.7,839.2,524.5,0,1,5
file19.txt,2175.0,962.5,837.5,400.0,0,0,0
file20.txt,1735.6,919.5,896.6,574.7,1,0,2
file21.txt,1804.5,859.3,1084.9,805.6,1,0,5
file22.txt,1734.5,1230.6,765.5,697.7,0,1,0
file23.txt,1922.2,1025.9,1084.9,601.4,1,0,3
file24.txt,1610.6,828.0,646.0,618.7,6,1,7
file25.txt,1909.8,1122.8,766.0,503.7,2,0,3
file26.txt,1955.0,962.1,941.7,593.7,9,0,2
file27.txt,1989.3,1081.4,1148.2,560.7,0,0,0
file28.txt,2287.4,977.0,678.2,471.3,0,0,4
file29.txt,1848.2,946.1,715.1,550.1,5,0,5
file30.txt,1848.2,946.1,715.1,550.1,5,0,5
file31.txt,2089.1,1145.3,678.7,593.8,0,0,0
file32.txt,2264.4,869.0,734.4,538.6,1,0,4
file33.txt,2207.0,1159.6,760.6,561.1,0,0,0
file34.txt,1974.9,961.3,783.7,522.5,0,2,2
file35.txt,1230.3,1201.7,858.4,686.7,1,1,3
file36.txt,2002.1,1084.5,563.1,271.1,7,0,4
file37.txt,2182.5,850.8,838.5,443.9,1,0,2
file38.txt,2005.5,810.4,837.9,576.9,1,1,1
file39.txt,1804.6,1034.5,643.7,574.7,3,0,1
file40.txt,1804.6,1034.5,643.7,574.7,3,0,1
file41.txt,2201.6,967.1,792.2,483.5,0,1,8
file42.txt,1572.5,1253.1,798.5,577.4,3,0,0
file43.txt,1729.5,1248.4,572.2,637.2,1,0,0
file44.txt,1708.9,1025.3,974.7,645.6,1,0,0
file45.txt,1820.5,1238.9,758.5,619.5,2,0,0
file46.txt,1871.7,975.9,628.3,574.9,5,0,2
file47.txt,1725.7,1232.7,785.8,647.1,0,0,0
file48.txt,1635.5,1173.5,736.6,611.7,1,0,2
file49.txt,2138.9,992.3,694.6,518.2,4,0,1
file50.txt,1836.5,1340.5,603.2,388.7,6,0,0
file51.txt,2043.0,1075.3,537.6,442.1,2,0,2
file52.txt,2023.8,1071.4,535.7,440.5,2,0,2
file53.txt,1969.2,1166.1,935.1,363.0,2,0,0
file54.txt,1942.4,1235.0,683.5,527.6,2,0,1
file55.txt,1904.8,1066.3,621.1,403.7,1,1,4
file56.txt,2306.8,905.8,1002.4,507.2,0,0,0
file57.txt,2311.8,977.5,924.7,422.7,3,1,2
file58.txt,2405.8,811.6,753.6,376.8,0,0,0
file59.txt,2091.6,953.0,717.8,482.7,7,0,12
file60.txt,1629.4,1150.2,915.9,745.5,2,0,4
file61.txt,2288.7,927.2,845.1,316.9,0,0,3
file62.txt,1851.5,847.3,1108.8,564.9,2,4,1
file63.txt,1791.0,1067.7,757.7,597.0,1,0,6
file64.txt,1850.7,893.8,956.9,399.6,4,1,11
file65.txt,1672.1,1186.6,895.4,701.2,0,0,0
file66.txt,2157.7,1265.6,861.0,321.6,2,1,1
file67.txt,2087.6,1021.9,875.9,408.8,8,0,1
file68.txt,2293.1,1052.0,922.0,508.3,2,0,1
file69.txt,1739.6,1077.4,583.6,662.2,5,1,0
file70.txt,1437.6,963.7,821.5,458.1,0,0,3
file71.txt,2424.2,899.0,858.6,606.1,0,1,0
file72.txt,2060.1,1158.1,712.7,467.7,1,0,4
file73.txt,2150.7,1091.7,1004.4,513.1,0,0,9
file74.txt,1755.5,1206.9,736.7,360.5,1,0,2
file75.txt,2249.2,970.2,705.6,672.5,1,0,0
file76.txt,1563.7,1143.2,617.6,709.6,1,0,0
file77.txt,1746.9,1007.8,985.4,481.5,3,0,1
file78.txt,2109.0,995.3,746.4,639.8,0,0,0
file79.txt,1862.5,1100.0,625.0,375.0,2,2,2
file80.txt,2265.9,1306.4,774.6,508.7,2,0,1
