Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,1564.3,1113.2,566.2,345.5,10,0,5
file2.txt,997.1,1189.5,414.0,297.4,11,0,4
file3.txt,1487.8,1120.5,649.7,386.1,4,0,4
file4.txt,1410.7,1149.0,546.1,728.1,6,0,2
file5.txt,1378.3,1065.5,713.6,410.6,7,0,5
file6.txt,1531.4,1318.5,659.2,436.1,5,0,2
file7.txt,1441.6,1304.7,620.4,392.3,8,0,2
file8.txt,1666.7,1138.9,657.4,388.9,3,0,3
file9.txt,1794.0,1157.4,613.4,335.6,3,0,1
file10.txt,1427.1,1226.2,676.5,391.1,4,0,5
file11.txt,1431.5,1184.3,545.8,391.3,1,0,3
file12.txt,1878.5,850.8,718.2,519.3,3,0,3
file13.txt,1552.5,1359.7,471.1,364.0,2,0,4
file14.txt,1263.9,1375.1,546.0,333.7,5,0,4
file15.txt,1391.0,1085.7,602.2,458.0,9,0,3
file16.txt,1650.1,1041.1,609.1,403.7,7,0,5
file17.txt,1225.0,1142.5,530.0,647.8,6,0,5
file18.txt,1828.4,1103.2,520.9,388.2,3,0,2
file19.txt,1631.3,995.4,479.3,497.7,8,0,3
file20.txt,1311.3,1000.0,773.6,349.1,4,0,0
file21.txt,1670.3,1008.7,715.8,574.8,8,0,2
file22.txt,1349.5,1129.6,629.3,318.4,9,1,3
file23.txt,1777.0,993.4,540.8,397.4,5,0,5
file24.txt,1402.7,837.1,769.2,305.4,6,0,2
file25.txt,1413.2,1046.4,550.2,442.3,7,0,4
file26.txt,1384.1,1174.4,689.0,329.5,6,0,5
file27.txt,1254.5,1278.4,513.7,454.0,3,0,4
file28.txt,1390.9,1074.8,716.5,569.0,7,0,1
file29.txt,1391.5,1094.6,677.2,565.9,6,0,1
file30.txt,1562.8,1068.2,633.0,464.9,7,0,4
file31.txt,1637.3,1088.2,735.3,284.3,4,0,4
file32.txt,1867.6,1015.4,408.0,398.9,7,0,2
file33.txt,1500.0,1025.3,632.9,474.7,14,0,6
file34.txt,1472.2,1275.9,719.7,349.0,3,0,1
file35.txt,1421.5,1016.8,612.0,345.5,7,0,3
file36.txt,1555.3,1075.2,709.8,407.1,7,0,2
file37.txt,1591.1,993.2,588.2,530.4,10,0,3
file38.txt,1092.0,1410.1,739.5,515.9,6,0,4
file39.txt,1736.2,1068.4,709.5,450.8,4,0,3
file40.txt,1750.7,1048.5,910.0,217.6,10,0,2
file41.txt,1623.6,1147.9,703.2,341.3,8,0,1
file42.txt,1526.0,1244.6,541.1,346.3,2,0,5
file43.txt,1382.7,1338.5,531.0,331.9,4,0,6
file44.txt,1679.0,1020.4,612.2,463.8,6,0,2
file45.txt,1329.2,1048.8,477.7,342.7,4,1,5
file46.txt,1775.9,1194.5,444.0,359.4,2,0,2
file47.txt,1462.1,1041.4,455.2,255.2,6,0,6
file48.txt,1678.5,1183.0,576.3,394.3,7,0,3
file49.txt,1600.0,1131.7,380.5,322.0,5,0,4
file50.txt,1243.2,1204.4,582.8,419.6,5,0,2
file51.txt,1392.9,1216.2,478.2,405.4,6,0,4
file52.txt,1128.4,1147.9,428.0,359.9,4,0,5
file53.txt,1642.6,954.5,732.5,410.7,8,0,3
file54.txt,1476.4,1308.9,555.0,649.2,5,0,1
file55.txt,1391.6,1467.1,366.8,194.2,2,0,2
file56.txt,1480.2,1083.9,536.1,373.0,7,0,1
file57.txt,1405.5,1066.2,533.1,468.5,11,0,3
file58.txt,1150.1,1044.0,636.2,424.1,7,0,6
file59.txt,1021.3,1397.2,510.6,574.5,7,0,4
file60.txt,1732.4,1068.5,508.3,487.6,3,1,3
file61.txt,1243.1,1309.1,550.1,605.1,7,0,6
file62.txt,1728.3,948.6,586.8,313.5,11,0,4
file63.txt,1447.0,1300.6,473.7,292.9,8,0,4
file64.txt,1243.6,1172.3,621.8,214.1,5,1,1
file65.txt,1228.8,1197.0,773.3,625.0,7,0,1
file66.txt,1678.8,1220.0,604.8,427.5,3,0,3
file67.txt,1367.3,1377.2,459.1,389.2,5,0,4
file68.txt,1319.6,1125.7,669.2,369.0,8,0,5
