Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,1861.8,560.2,589.7,244.3,19,1,39
file2.txt,1385.1,861.5,760.1,397.0,7,0,8
file3.txt,1390.3,793.0,597.3,262.6,14,2,14
file4.txt,1576.0,759.8,693.0,426.1,11,5,12
file5.txt,1305.1,768.5,559.3,359.3,38,4,19
file6.txt,1562.1,940.8,807.2,813.0,11,0,10
file7.txt,1963.7,838.2,838.2,363.4,10,1,8
file8.txt,2699.7,647.6,580.3,277.5,5,0,2
file9.txt,1723.0,652.8,629.6,248.5,43,0,21
file10.txt,1622.8,789.5,814.5,313.3,11,0,19
file11.txt,1786.2,783.5,843.3,425.0,9,0,4
file12.txt,1593.1,843.7,804.0,292.8,23,1,14
file13.txt,1512.4,767.5,812.6,428.9,2,0,1
file14.txt,1699.1,835.1,612.0,439.2,6,4,9
file15.txt,1616.3,736.7,769.7,230.9,12,4,20
file16.txt,1765.1,901.6,844.4,704.8,4,1,4
file17.txt,1750.2,719.0,805.3,562.9,22,6,11
file18.txt,1718.5,546.3,769.5,279.1,5,2,13
file19.txt,1256.4,724.4,769.2,448.7,8,0,7
file20.txt,1804.9,949.1,649.2,366.8,19,1,15
file21.txt,1705.5,884.5,958.7,429.0,9,0,8
file22.txt,1459.7,706.3,653.3,397.3,36,1,24
file23.txt,2103.9,675.3,886.4,318.2,13,2,17
file24.txt,1585.6,836.6,904.7,530.2,13,1,10
file25.txt,1622.0,745.8,658.9,304.1,15,2,4
file26.txt,1681.4,708.0,921.8,435.1,4,4,4
file27.txt,1591.3,888.5,823.9,460.4,8,0,9
file28.txt,1531.9,865.8,651.8,314.0,18,1,19
file29.txt,1173.5,774.8,530.1,285.5,20,1,29
file30.txt,1625.8,846.6,663.8,365.6,16,3,19
file31.txt,1709.8,893.3,707.4,339.5,8,0,15
file32.txt,1701.2,832.6,972.1,499.5,13,0,9
file33.txt,1823.1,745.3,681.0,466.5,13,3,6
file34.txt,1792.8,1030.3,675.2,296.9,11,0,13
file35.txt,1421.1,1142.1,605.3,394.7,14,0,11
