Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
file1.txt,2093.0,1297.4,795.6,355.0,1,0,2
file2.txt,2059.2,952.4,553.4,720.7,0,0,0
file3.txt,1830.1,1136.4,645.9,681.8,0,1,1
file4.txt,1925.8,1220.1,1016.7,394.7,0,0,1
file5.txt,2074.5,981.4,732.9,335.4,4,0,1
file6.txt,1753.5,1257.9,876.7,584.5,0,0,2
file7.txt,1668.7,1128.5,732.3,540.2,0,1,1
file8.txt,1599.5,1334.9,748.0,540.9,2,0,3
file9.txt,1601.0,1194.2,616.8,367.5,2,0,2
file10.txt,2242.0,1299.4,573.2,535.0,1,1,1
file11.txt,1907.5,1387.3,505.8,679.2,0,0,0
file12.txt,2197.4,1022.3,775.6,481.8,0,0,1
file13.txt,1991.1,1185.7,794.2,637.6,0,0,0
file14.txt,2172.2,1285.3,681.2,642.7,0,0,1
file15.txt,1757.3,1436.5,850.8,432.4,1,0,1
file16.txt,1789.7,1301.6,675.8,413.0,0,0,0
file17.txt,1879.0,1209.8,759.3,540.5,0,3,0
file18.txt,2037.3,768.3,745.1,419.1,2,3,1
file19.txt,1849.8,1070.9,723.2,472.9,1,0,4
file20.txt,1797.1,1159.4,1159.4,420.3,0,0,1
file21.txt,1991.2,1156.7,834.6,717.4,1,1,1
file22.txt,1838.4,1007.0,749.4,562.1,2,0,1
file23.txt,1799.6,1002.2,635.8,506.5,4,2,0
file24.txt,2237.3,1174.3,593.3,568.6,0,0,1
file25.txt,1798.6,997.1,948.2,518.1,0,0,1
file26.txt,1766.9,822.1,944.8,736.2,0,0,0
file27.txt,1837.2,1023.3,883.7,511.6,1,0,3
file28.txt,1995.1,1182.3,862.1,307.9,0,0,0
file29.txt,1684.5,1221.8,593.1,593.1,0,0,1
file30.txt,1853.3,1261.3,733.6,450.5,0,0,1
file31.txt,1787.6,1196.2,739.2,578.0,0,0,0
file32.txt,1770.1,1149.5,824.0,447.6,0,0,0
file33.txt,2280.5,1135.5,811.1,381.7,0,0,0
file34.txt,1969.7,1136.4,919.9,422.1,0,0,0
file35.txt,1589.0,1430.1,678.0,497.9,0,0,0
file36.txt,1937.0,1108.5,525.1,431.7,0,5,4
file37.txt,1984.5,1242.5,647.1,707.5,0,0,4
file38.txt,1627.3,1391.1,643.0,459.3,0,0,0
file39.txt,2033.2,1266.0,1138.1,665.0,0,0,1
file40.txt,1782.2,1075.0,693.1,509.2,1,0,0
file41.txt,1168.7,1421.7,506.0,590.4,0,0,2
file42.txt,1677.3,1267.6,563.4,717.0,0,0,0
file43.txt,1802.9,1057.7,829.3,745.2,0,0,0
file44.txt,2107.7,1135.8,679.2,526.9,0,1,5
file45.txt,2000.0,1220.8,714.3,363.6,0,0,0
file46.txt,1677.4,967.7,941.9,735.5,0,0,0
file47.txt,2014.4,978.4,777.0,474.8,2,1,1
file48.txt,1757.2,942.0,833.3,606.9,0,0,1
file49.txt,2293.1,1284.5,789.7,437.7,2,3,0
file50.txt,1826.5,1132.7,1244.9,530.6,1,0,1
file51.txt,1815.9,1057.2,796.0,460.2,0,0,1
file52.txt,2117.6,1111.1,627.5,496.7,2,0,0
file53.txt,2174.9,828.5,1185.3,471.8,4,0,1
file54.txt,2253.4,1154.7,908.1,257.8,0,0,2
file55.txt,1794.9,1371.8,628.2,435.9,0,0,1
file56.txt,2152.4,935.8,735.3,427.8,0,0,0
file57.txt,1502.8,994.4,836.2,576.3,0,1,1
file58.txt,1948.1,1118.9,949.1,699.3,1,0,0
file59.txt,1984.1,1203.7,992.1,396.8,0,0,0
file60.txt,1988.9,1177.8,644.4,611.1,1,0,0
file61.txt,1647.3,981.7,848.6,457.6,3,1,7
file62.txt,1732.9,1131.2,589.7,445.2,0,1,0
file63.txt,1627.3,1316.8,633.5,646.0,0,0,0
file64.txt,1786.1,1057.1,935.6,388.8,3,0,0
file65.txt,1592.0,1061.3,860.8,448.1,1,0,1
file66.txt,1704.3,891.6,756.2,440.2,1,1,1
file67.txt,1238.9,1352.7,531.0,657.4,0,0,0
file68.txt,1808.9,1285.6,659.8,489.2,0,0,4
file69.txt,1910.9,1184.1,551.0,633.1,1,0,1
file70.txt,2140.5,1218.4,845.2,417.1,0,1,4
file71.txt,1900.6,1142.9,919.3,372.7,0,0,2
file72.txt,1250.0,1068.0,570.4,485.4,1,4,5
file73.txt,1988.6,1257.1,742.9,320.0,0,0,0
file74.txt,1835.7,949.9,757.4,603.3,1,0,0
file75.txt,1853.4,1020.1,790.2,359.2,1,0,0
file76.txt,1918.3,1101.5,878.7,358.9,0,0,0
file77.txt,1636.2,1315.8,697.9,560.6,0,1,3
file78.txt,1450.1,834.5,752.4,328.3,0,0,6
file79.txt,2102.7,1369.2,782.4,342.3,0,0,1
file80.txt,1716.7,936.4,1032.4,588.2,0,0,1
file81.txt,1933.6,1111.1,649.4,447.3,0,1,1
file82.txt,1993.8,1027.7,822.2,452.2,3,0,4
file83.txt,1850.9,1066.8,706.9,552.7,1,1,0
file84.txt,1823.1,1260.1,710.5,482.6,0,0,0
file85.txt,1680.4,1315.1,739.7,557.1,5,0,0
file86.txt,2305.8,887.8,752.2,271.3,2,0,0
file87.txt,1752.1,1442.2,870.1,548.3,0,0,1
file88.txt,1910.8,961.1,869.6,595.0,1,1,1
file89.txt,1647.9,1410.7,961.3,461.9,0,0,0
file90.txt,1636.2,1121.3,938.2,263.2,0,0,1
file91.txt,2266.0,1170.0,714.3,332.5,0,0,0
file92.txt,1539.4,1276.8,608.6,644.4,0,0,0
file93.txt,2136.2,1041.4,507.3,320.4,0,0,2
file94.txt,1933.4,1165.2,614.6,396.9,2,6,2
file95.txt,1921.1,1017.7,976.1,259.6,0,2,3
